filename,split_role,reference_event_id,reference_onset_time_sec,click_time_sec,lag_sec,coarse_label,event_source,trigger_reason
HR-3-8-26-(02).csv,train,59,223.93284606933594,224.2298126220703,0.296966552734375,HOLD,hold_marker_edges,binary_crossing
HR-3-8-26-(02).csv,train,60,233.0465087890625,233.15887451171875,0.11236572265625,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,62,234.35877990722656,234.46311950683594,0.104339599609375,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,63,234.9286346435547,235.06507873535156,0.136444091796875,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,64,235.5305938720703,235.6670379638672,0.136444091796875,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,65,236.0522918701172,236.16867065429688,0.1163787841796875,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,66,236.60208129882812,236.7706298828125,0.168548583984375,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,67,248.7576446533203,249.01046752929688,0.2528228759765625,HOLD,hold_marker_edges,binary_crossing
HR-3-8-26-(02).csv,train,68,259.083251953125,259.14344787597656,0.0601959228515625,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,69,259.6410675048828,259.7454071044922,0.104339599609375,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,70,260.1427001953125,260.2470397949219,0.104339599609375,REPEATED,repeated_peaks,binary_crossing
